source_author_id,target_author_id,weight,paper_count,paper_ids
pid:05/3499-37,pid:389/2630,1,1,conf-aaai-zhangog00z25
pid:05/3499-37,pid:47/11423-1,2,2,conf-aaai-zhangsgzl025|conf-aaai-zhangog00z25
pid:05/3499-37,pid:52/6077-1,1,1,conf-aaai-yanggddh025
pid:05/3499-37,pid:59/5778-1,1,1,conf-aaai-yanggddh025
pid:05/3499-37,pid:77/2751-9,1,1,conf-aaai-zhangog00z25
pid:05/3499-52,pid:08/17-1,1,1,conf-aaai-wen00l025
pid:05/3499-52,pid:173/3804,1,1,conf-aaai-wen00l025
pid:05/3499-52,pid:19/1766-3,1,1,conf-aaai-wen00l025
pid:05/3499-52,pid:246/3080,1,1,conf-aaai-lizztl025
pid:05/3499-52,pid:262/3144-2,1,1,conf-aaai-wen00l025
pid:05/3499-52,pid:365/6452,1,1,conf-aaai-lizztl025
pid:05/3499-52,pid:44/6570-1,1,1,conf-aaai-lizztl025
pid:05/3499-52,pid:58/8547,1,1,conf-aaai-lizztl025
pid:05/3499-52,pid:75/1458-8,1,1,conf-aaai-lizztl025
pid:05/3540,pid:16/4550,1,1,conf-aaai-kanghjp25
pid:05/3540,pid:17/5702,1,1,conf-aaai-leecp25
pid:05/3540,pid:174/1982,1,1,conf-aaai-leecp25
pid:05/3540,pid:382/3962,1,1,conf-aaai-kanghjp25
pid:05/3540,pid:382/4096,1,1,conf-aaai-kanghjp25
pid:05/364,pid:227/7227,1,1,conf-aaai-qianywcqw25
pid:05/364,pid:340/5913,1,1,conf-aaai-qianywcqw25
pid:05/364,pid:398/8422,1,1,conf-aaai-qianywcqw25
pid:05/364,pid:401/9515,1,1,conf-aaai-qianywcqw25
pid:05/364,pid:72/1334-1,1,1,conf-aaai-qianywcqw25
pid:05/365-3,pid:14/1395-3,1,1,conf-aaai-tul0h25
pid:05/365-3,pid:207/1931,1,1,conf-aaai-tul0h25
pid:05/365-3,pid:68/4388,1,1,conf-aaai-tul0h25
pid:05/3838-1,pid:117/3114,1,1,conf-aaai-xiamllz025
pid:05/3838-1,pid:15/2288,1,1,conf-aaai-xiamllz025
pid:05/3838-1,pid:154/1976,2,2,conf-aaai-xiamllz025|conf-aaai-liopzzxywl25
pid:05/3838-1,pid:273/1812,1,1,conf-aaai-liopzzxywl25
pid:05/3838-1,pid:311/8557,1,1,conf-aaai-liopzzxywl25
pid:05/3838-1,pid:44/1152-12,1,1,conf-aaai-liopzzxywl25
pid:05/3838-1,pid:47/3003,1,1,conf-aaai-liopzzxywl25
pid:05/3838-1,pid:53/3245,1,1,conf-aaai-xiamllz025
pid:05/3838-1,pid:66/580,1,1,conf-aaai-liopzzxywl25
pid:05/3838-1,pid:84/6889,1,1,conf-aaai-liopzzxywl25
pid:05/3845,pid:167/8303,1,1,conf-aaai-trellazjnsdm25
pid:05/3845,pid:185/8103,1,1,conf-aaai-trellazjnsdm25
pid:05/3845,pid:227/2142,1,1,conf-aaai-trellazjnsdm25
pid:05/3845,pid:295/8800,1,1,conf-aaai-trellazjnsdm25
pid:05/3845,pid:386/7598,1,1,conf-aaai-trellazjnsdm25
pid:05/3845,pid:64/7056,1,1,conf-aaai-trellazjnsdm25
pid:05/3933,pid:09/5158-16,1,1,conf-aaai-lity0dy25
pid:05/3933,pid:12/1159,1,1,conf-aaai-lity0dy25
pid:05/3933,pid:133/8662,1,1,conf-aaai-lity0dy25
pid:05/3933,pid:201/7699-1,1,1,conf-aaai-lity0dy25
pid:05/3933,pid:402/2344,1,1,conf-aaai-lity0dy25
pid:05/3933-2,pid:143/8938,1,1,conf-aaai-yanglzlmwwc25
pid:05/3933-2,pid:156/1590,1,1,conf-aaai-yangwzwzl025
pid:05/3933-2,pid:203/8085,1,1,conf-aaai-yangwzwzl025
pid:05/3933-2,pid:204/7768,1,1,conf-aaai-yanglzlmwwc25
pid:05/3933-2,pid:256/2166,1,1,conf-aaai-yangwzwzl025
pid:05/3933-2,pid:29/4190,1,1,conf-aaai-yangwzwzl025
pid:05/3933-2,pid:359/4143,1,1,conf-aaai-yanglzlmwwc25
pid:05/3933-2,pid:39/3695,1,1,conf-aaai-yanglzlmwwc25
pid:05/3933-2,pid:41/681,1,1,conf-aaai-yangwzwzl025
pid:05/3933-2,pid:68/363-2,2,2,conf-aaai-yangwzwzl025|conf-aaai-yanglzlmwwc25
pid:05/3933-2,pid:72/2590,1,1,conf-aaai-yanglzlmwwc25
pid:05/3933-2,pid:78/6727-4,1,1,conf-aaai-yanglzlmwwc25
pid:05/4187,pid:12/2314,1,1,conf-aaai-sunpnj25
pid:05/4187,pid:184/3736,1,1,conf-aaai-sunpnj25
pid:05/4187,pid:354/8157,1,1,conf-aaai-sunpnj25
pid:05/4422,pid:152/2927,1,1,conf-aaai-li0chm25
pid:05/4422,pid:309/6001,1,1,conf-aaai-li0chm25
pid:05/4422,pid:35/5239,1,1,conf-aaai-li0chm25
pid:05/4422,pid:50/4075,1,1,conf-aaai-li0chm25
pid:05/4613-3,pid:84/281,1,1,conf-aaai-shin25
pid:05/4746-54,pid:156/0610,1,1,conf-aaai-zhaorly25
pid:05/4746-54,pid:173/0246,1,1,conf-aaai-zhaorly25
pid:05/4746-54,pid:184/9444,1,1,conf-aaai-zhaorly25
pid:05/490,pid:362/2650,1,1,conf-aaai-tang0zz025
pid:05/490,pid:54/2752-2,1,1,conf-aaai-tang0zz025
pid:05/490,pid:71/7642-2,1,1,conf-aaai-tang0zz025
pid:05/490,pid:l/XiangYangLi,1,1,conf-aaai-tang0zz025
pid:05/490-11,pid:136/8406,1,1,conf-aaai-zhaow25
pid:05/5091-1,pid:125/6642,1,1,conf-aaai-wangghmyhxzlz25
pid:05/5091-1,pid:233/6822,1,1,conf-aaai-wangghmyhxzlz25
pid:05/5091-1,pid:283/4233,1,1,conf-aaai-wangghmyhxzlz25
pid:05/5091-1,pid:348/7019,1,1,conf-aaai-wangghmyhxzlz25
pid:05/5091-1,pid:354/6320,1,1,conf-aaai-wangghmyhxzlz25
pid:05/5091-1,pid:376/0398,1,1,conf-aaai-wangghmyhxzlz25
pid:05/5091-1,pid:54/8637,1,1,conf-aaai-wangghmyhxzlz25
pid:05/5091-1,pid:73/2129,1,1,conf-aaai-wangghmyhxzlz25
pid:05/5091-1,pid:94/9817-2,1,1,conf-aaai-wangghmyhxzlz25
pid:05/5331,pid:21/8501,1,1,conf-aaai-lilz25
pid:05/5331,pid:267/2864,1,1,conf-aaai-lilz25
pid:05/59,pid:08/10650,1,1,conf-aaai-shinodahnmsmss25
pid:05/59,pid:139/4913,1,1,conf-aaai-shinodahnmsmss25
pid:05/59,pid:158/4110,1,1,conf-aaai-shinodahnmsmss25
pid:05/59,pid:204/2922,1,1,conf-aaai-shinodahnmsmss25
pid:05/59,pid:330/5969,1,1,conf-aaai-shinodahnmsmss25
pid:05/59,pid:87/9254,1,1,conf-aaai-shinodahnmsmss25
pid:05/6070-2,pid:298/3642,1,1,conf-aaai-0002cg025
pid:05/6070-2,pid:307/6777,1,1,conf-aaai-zhangzl025
pid:05/6070-2,pid:57/10702,1,1,conf-aaai-zhangzl025
pid:05/6070-2,pid:75/6588-3,1,1,conf-aaai-0002cg025
pid:05/6070-2,pid:78/6098,1,1,conf-aaai-zhangzl025
pid:05/6070-2,pid:87/5820,1,1,conf-aaai-0002cg025
pid:05/6258,pid:06/6785-2,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:20/6977,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:272/0916,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:275/8141,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:304/1535,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:45/5323,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:51/3710-250,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:57/3892-10,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:65/8064,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:95/4442-95,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6258,pid:99/5332-2,1,1,conf-aaai-liuhpzzxwzts0025
pid:05/6291,pid:116/8412,1,1,conf-aaai-zhouzqtcg25
pid:05/6291,pid:131/9582,1,1,conf-aaai-liddermsqmh25
pid:05/6291,pid:150/8482,1,1,conf-aaai-liddermsqmh25
pid:05/6291,pid:246/3080,2,2,conf-aaai-qiansgzl0tw25|conf-aaai-zhouzqtcg25
pid:05/6291,pid:384/4306,1,1,conf-aaai-liddermsqmh25
pid:05/6291,pid:402/0222,1,1,conf-aaai-qiansgzl0tw25
pid:05/6291,pid:402/3275,1,1,conf-aaai-liddermsqmh25
pid:05/6291,pid:402/3359,1,1,conf-aaai-liddermsqmh25
pid:05/6291,pid:44/6570-1,2,2,conf-aaai-qiansgzl0tw25|conf-aaai-zhouzqtcg25
pid:05/6291,pid:58/8547,2,2,conf-aaai-qiansgzl0tw25|conf-aaai-zhouzqtcg25
pid:05/6291,pid:89/608,1,1,conf-aaai-qiansgzl0tw25
pid:05/6291,pid:93/6765-1,1,1,conf-aaai-qiansgzl0tw25
pid:05/6291,pid:97/2848,1,1,conf-aaai-zhouzqtcg25
pid:05/6300-10,pid:08/890-1,1,1,conf-aaai-liu0wwjwlcz25
pid:05/6300-10,pid:12/8417-1,1,1,conf-aaai-liu0wwjwlcz25
pid:05/6300-10,pid:210/0898,1,1,conf-aaai-liu0wwjwlcz25
pid:05/6300-10,pid:24/5140,1,1,conf-aaai-liu0wwjwlcz25
pid:05/6300-10,pid:254/1779-2,1,1,conf-aaai-liu0wwjwlcz25
pid:05/6300-10,pid:313/9275,1,1,conf-aaai-liu0wwjwlcz25
pid:05/6300-10,pid:52/3196,1,1,conf-aaai-liu0wwjwlcz25
pid:05/6545,pid:10/2179,1,1,conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:145/7790,1,1,conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:180/5780,1,1,conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:225/0003,1,1,conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:227/2151,1,1,conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:240/0010,1,1,conf-aaai-0002cbwzxcwh25
pid:05/6545,pid:268/4577,1,1,conf-aaai-0002cbwzxcwh25
pid:05/6545,pid:288/2943,1,1,conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:298/8120,1,1,conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:302/4016,2,2,conf-aaai-0002cbwzxcwh25|conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:305/6557,2,2,conf-aaai-0002cbwzxcwh25|conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:329/6544,2,2,conf-aaai-0002cbwzxcwh25|conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:367/4898,1,1,conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:47/6668,2,2,conf-aaai-0002cbwzxcwh25|conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:54/8492-2,2,2,conf-aaai-0002cbwzxcwh25|conf-aaai-zhouhwbck0xptzz25
pid:05/6545,pid:93/5439,1,1,conf-aaai-0002cbwzxcwh25
pid:05/6545,pid:95/8843,1,1,conf-aaai-zhouhwbck0xptzz25
pid:05/6715,pid:06/592,1,1,conf-aaai-mahzlzlm25
pid:05/6715,pid:151/0743,1,1,conf-aaai-mahzlzlm25
pid:05/6715,pid:173/9652,1,1,conf-aaai-mahzlzlm25
pid:05/6715,pid:383/0303,1,1,conf-aaai-mahzlzlm25
pid:05/6715,pid:55/3543,1,1,conf-aaai-mahzlzlm25
pid:05/6715,pid:82/8386-1,1,1,conf-aaai-mahzlzlm25
pid:05/6735-1,pid:12/9626,1,1,conf-aaai-yuewchw25
pid:05/6735-1,pid:135/6973,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:158/6747,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:181/2832-88,1,1,conf-aaai-yuewchw25
pid:05/6735-1,pid:183/0603,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:19/8588-5,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:20/2037,1,1,conf-aaai-hezz0n025
pid:05/6735-1,pid:253/6972,1,1,conf-aaai-hezz0n025
pid:05/6735-1,pid:282/6213,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:31/10489,1,1,conf-aaai-yuewchw25
pid:05/6735-1,pid:314/6067,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:318/1494,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:33/7132,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:351/6716,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:357/3653,1,1,conf-aaai-yuewchw25
pid:05/6735-1,pid:52/323-1,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:52/323-20,1,1,conf-aaai-hezz0n025
pid:05/6735-1,pid:56/9041,1,1,conf-aaai-hezz0n025
pid:05/6735-1,pid:68/2766,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6735-1,pid:90/1041-1,1,1,conf-aaai-hezz0n025
pid:05/6735-1,pid:l/YanLiu2,1,1,conf-aaai-doulzglxzjyzgz025
pid:05/6749,pid:07/5751,1,1,conf-aaai-tangypz25
pid:05/6749,pid:280/3030,1,1,conf-aaai-tangypz25
pid:05/6939,pid:244/1359,1,1,conf-aaai-sahacxl25
pid:05/6939,pid:33/1903,1,1,conf-aaai-sahacxl25
pid:05/6939,pid:l/LVSLakshmanan,1,1,conf-aaai-sahacxl25
pid:05/6973,pid:135/8182,1,1,conf-aaai-burmandxrcs25
pid:05/6973,pid:221/7777,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:228/3225,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:260/7656,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:274/7428,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:30/2907,1,1,conf-aaai-burmandxrcs25
pid:05/6973,pid:340/2691,1,1,conf-aaai-burmandxrcs25
pid:05/6973,pid:342/2929,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:367/9479,1,1,conf-aaai-burmandxrcs25
pid:05/6973,pid:389/5447,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:399/6242,1,1,conf-aaai-burmandxrcs25
pid:05/6973,pid:400/9336,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:402/3293,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:402/3332,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:402/3336,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:402/3473,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:402/3488,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:402/3549,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:59/4003,1,1,conf-aaai-gizziccccfghmmm25
pid:05/6973,pid:67/4712,1,1,conf-aaai-gizziccccfghmmm25
pid:05/7198,pid:118/5394,1,1,conf-aaai-tantlgwzw25
pid:05/7198,pid:250/2018,1,1,conf-aaai-tantlgwzw25
pid:05/7198,pid:276/3238,1,1,conf-aaai-tantlgwzw25
pid:05/7198,pid:45/2091-1,1,1,conf-aaai-tantlgwzw25
pid:05/7198,pid:73/7781,1,1,conf-aaai-tantlgwzw25
pid:05/7198,pid:92/309-1,1,1,conf-aaai-tantlgwzw25
pid:05/7626-1,pid:374/7675,1,1,conf-aaai-chanlq025
pid:05/7626-1,pid:48/9282,1,1,conf-aaai-chanlq025
pid:05/7626-1,pid:80/7557-1,1,1,conf-aaai-chanlq025
pid:05/7655,pid:318/5927,1,1,conf-aaai-jihtw25
pid:05/7655,pid:34/2705,1,1,conf-aaai-jihtw25
pid:05/7655,pid:379/4522,1,1,conf-aaai-jihtw25
pid:05/7884,pid:12/3242,1,1,conf-aaai-songlbc25
pid:05/7884,pid:124/3091,1,1,conf-aaai-songlbc25
pid:05/7884,pid:332/4732,1,1,conf-aaai-songlbc25
pid:05/8120,pid:14/6285,1,1,conf-aaai-wangzlzlc25
pid:05/8120,pid:142/2065,1,1,conf-aaai-wangzlzlc25
pid:05/8120,pid:21/1048,1,1,conf-aaai-wangzlzlc25
pid:05/8120,pid:49/6574-34,1,1,conf-aaai-wangzlzlc25
pid:05/8120,pid:88/6731,1,1,conf-aaai-wangzlzlc25
pid:05/8125,pid:08/3571-12,1,1,conf-aaai-wanglyhlwcc25
pid:05/8125,pid:13/3715,1,1,conf-aaai-wanglyhlwcc25
pid:05/8125,pid:41/3457,1,1,conf-aaai-wanglyhlwcc25
pid:05/8125,pid:82/4194,1,1,conf-aaai-wanglyhlwcc25
pid:05/8125,pid:86/8898,1,1,conf-aaai-wanglyhlwcc25
pid:05/8125,pid:94/3940-1,1,1,conf-aaai-wanglyhlwcc25
pid:05/8125,pid:98/4640,1,1,conf-aaai-wanglyhlwcc25
pid:05/8125-6,pid:167/9604,1,1,conf-aaai-fengqhh0l25
pid:05/8125-6,pid:181/2621-6,1,1,conf-aaai-fengqhh0l25
pid:05/8125-6,pid:197/6061,1,1,conf-aaai-fengqhh0l25
pid:05/8125-6,pid:263/7554,1,1,conf-aaai-fengqhh0l25
pid:05/8125-6,pid:273/0679,1,1,conf-aaai-fengqhh0l25
pid:05/8374,pid:265/5500,1,1,conf-aaai-wanggyjzyc25
pid:05/8374,pid:395/2047,1,1,conf-aaai-wanggyjzyc25
pid:05/8374,pid:59/9911,1,1,conf-aaai-wanggyjzyc25
pid:05/8374,pid:66/1116,1,1,conf-aaai-wanggyjzyc25
pid:05/8374,pid:89/1778,1,1,conf-aaai-wanggyjzyc25
pid:05/8743,pid:118/4502-28,1,1,conf-aaai-lailxwtch0l25
pid:05/8743,pid:199/1316,1,1,conf-aaai-lailxwtch0l25
pid:05/8743,pid:212/6287,1,1,conf-aaai-lailxwtch0l25
pid:05/8743,pid:22/10126-1,1,1,conf-aaai-lailxwtch0l25
pid:05/8743,pid:358/6747,1,1,conf-aaai-lailxwtch0l25
pid:05/8743,pid:37/4190,1,1,conf-aaai-lailxwtch0l25
pid:05/8743,pid:73/1149-16,1,1,conf-aaai-lailxwtch0l25
pid:05/8743,pid:76/6824,1,1,conf-aaai-lailxwtch0l25
pid:05/8765-6,pid:180/0828,1,1,conf-aaai-wangys0m0j25
pid:05/8765-6,pid:232/8063,1,1,conf-aaai-wangys0m0j25
pid:05/8765-6,pid:24/7701,1,1,conf-aaai-wangys0m0j25
pid:05/8765-6,pid:74/3468,1,1,conf-aaai-wangys0m0j25
pid:05/8765-6,pid:83/8129,1,1,conf-aaai-wangys0m0j25
pid:05/8765-6,pid:93/1107,1,1,conf-aaai-wangys0m0j25
pid:05/9013,pid:136/3610,1,1,conf-aaai-wangstp0msy25
pid:05/9013,pid:136/8648-1,1,1,conf-aaai-wangstp0msy25
pid:05/9013,pid:144/2759,1,1,conf-aaai-wangstp0msy25
pid:05/9013,pid:19/70,1,1,conf-aaai-wangstp0msy25
pid:05/9013,pid:268/1405,1,1,conf-aaai-wangstp0msy25
pid:05/9013,pid:32/5495,1,1,conf-aaai-wangstp0msy25
pid:05/9013,pid:71/4598-1,1,1,conf-aaai-wangstp0msy25
pid:05/916-1,pid:06/2161,1,1,conf-aaai-zhangx0y25
pid:05/916-1,pid:233/5735,1,1,conf-aaai-zhangx0y25
pid:05/916-1,pid:82/4334-2,1,1,conf-aaai-zhangx0y25
pid:06/10116,pid:121/0806,1,1,conf-aaai-qiu0nx025
pid:06/10116,pid:51/4462-3,1,1,conf-aaai-qiu0nx025
pid:06/10116,pid:67/4330,1,1,conf-aaai-qiu0nx025
pid:06/10116,pid:95/6947-1,1,1,conf-aaai-qiu0nx025
pid:06/10400,pid:162/1065,1,1,conf-aaai-lizlgwcc25
pid:06/10400,pid:175/7344,1,1,conf-aaai-huanglggsdc25
pid:06/10400,pid:30/8160,1,1,conf-aaai-huanglggsdc25
pid:06/10400,pid:315/9328,1,1,conf-aaai-huanglggsdc25
pid:06/10400,pid:37/9376,1,1,conf-aaai-huanglggsdc25
pid:06/10400,pid:47/6959,1,1,conf-aaai-lizlgwcc25
pid:06/10400,pid:66/6320,1,1,conf-aaai-lizlgwcc25
pid:06/10400,pid:76/1584,1,1,conf-aaai-lizlgwcc25
pid:06/10400,pid:76/185,1,1,conf-aaai-lizlgwcc25
pid:06/10400,pid:79/2536,1,1,conf-aaai-huanglggsdc25
pid:06/10400,pid:82/1364,2,2,conf-aaai-huanglggsdc25|conf-aaai-lizlgwcc25
pid:06/10762,pid:163/7788,1,1,conf-aaai-grimsonqmfphafg25
pid:06/10762,pid:197/1486,1,1,conf-aaai-grimsonqmfphafg25
pid:06/10762,pid:213/5158,1,1,conf-aaai-grimsonqmfphafg25
pid:06/10762,pid:218/7163,1,1,conf-aaai-grimsonqmfphafg25
pid:06/10762,pid:348/2038,1,1,conf-aaai-grimsonqmfphafg25
pid:06/10762,pid:371/6208,1,1,conf-aaai-grimsonqmfphafg25
pid:06/10762,pid:376/9956,1,1,conf-aaai-grimsonqmfphafg25
pid:06/10762,pid:g/CarlaPGomes,1,1,conf-aaai-grimsonqmfphafg25
pid:06/10816,pid:18/2771-18,1,1,conf-aaai-wangpww25
pid:06/10816,pid:35/7092-335,1,1,conf-aaai-wangpww25
pid:06/10816,pid:80/4405,1,1,conf-aaai-wangpww25
pid:06/11411,pid:41/1074-1,1,1,conf-aaai-wang0g25
pid:06/11411,pid:62/1637,1,1,conf-aaai-wang0g25
pid:06/1453,pid:122/2649,1,1,conf-aaai-xuzzxzzq25
pid:06/1453,pid:186/6659,1,1,conf-aaai-xuzzxzzq25
pid:06/1453,pid:23/2548,1,1,conf-aaai-xuzzxzzq25
pid:06/1453,pid:74/5952,1,1,conf-aaai-xuzzxzzq25
pid:06/1453,pid:74/6722,1,1,conf-aaai-xuzzxzzq25
pid:06/1909,pid:129/8153,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909,pid:181/2854-30,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909,pid:219/9777-1,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909,pid:225/1962,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909,pid:247/3342-1,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909,pid:275/9970,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909,pid:320/5967,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909,pid:74/3590-16,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909,pid:76/2866-1,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909,pid:84/8542,1,1,conf-aaai-chaiysglwlbl0l25
pid:06/1909-17,pid:228/8223,1,1,conf-aaai-0005jylswz025
pid:06/1909-17,pid:233/4699,1,1,conf-aaai-0005jylswz025
pid:06/1909-17,pid:245/6049,1,1,conf-aaai-0005jylswz025
pid:06/1909-17,pid:25/4764-5,1,1,conf-aaai-0005jylswz025
pid:06/1909-17,pid:320/3362,1,1,conf-aaai-0005jylswz025
pid:06/1909-17,pid:63/2022,1,1,conf-aaai-0005jylswz025
pid:06/1909-17,pid:76/4015-5,1,1,conf-aaai-0005jylswz025
pid:06/209,pid:14/5155-3,1,1,conf-aaai-0006cyssfpw25
pid:06/209,pid:222/7841,1,1,conf-aaai-0006cyssfpw25
pid:06/209,pid:292/7614,1,1,conf-aaai-0006cyssfpw25
pid:06/209,pid:37/8026,1,1,conf-aaai-0006cyssfpw25
pid:06/209,pid:44/10301-6,1,1,conf-aaai-0006cyssfpw25
pid:06/209,pid:54/2062-3,1,1,conf-aaai-0006cyssfpw25
pid:06/209,pid:79/3385,1,1,conf-aaai-0006cyssfpw25
pid:06/2115,pid:205/3009,1,1,conf-aaai-mosesebtkhwm25
pid:06/2115,pid:276/6298,1,1,conf-aaai-mosesebtkhwm25
pid:06/2115,pid:278/7576,1,1,conf-aaai-mosesebtkhwm25
pid:06/2115,pid:351/3504,1,1,conf-aaai-mosesebtkhwm25
pid:06/2115,pid:362/4586,1,1,conf-aaai-mosesebtkhwm25
pid:06/2115,pid:379/5379,1,1,conf-aaai-mosesebtkhwm25
pid:06/2115,pid:72/96,1,1,conf-aaai-mosesebtkhwm25
pid:06/2161,pid:233/5735,1,1,conf-aaai-zhangx0y25
pid:06/2161,pid:82/4334-2,1,1,conf-aaai-zhangx0y25
pid:06/2243,pid:12/1198-2,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:139/4162,1,1,conf-aaai-zhangqtylzy25
pid:06/2243,pid:166/3334,1,1,conf-aaai-zhangqtylzy25
pid:06/2243,pid:189/3416,1,1,conf-aaai-qizlszw025
pid:06/2243,pid:20/4152-46,1,1,conf-aaai-zhangqtylzy25
pid:06/2243,pid:209/7188-2,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:228/1359,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:232/2060,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:250/8995,1,1,conf-aaai-qizlszw025
pid:06/2243,pid:263/1496,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:270/5419,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:304/1125,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:354/7274-1,2,2,conf-aaai-zhangqtylzy25|conf-aaai-qizlszw025
pid:06/2243,pid:37/2749-5,1,1,conf-aaai-qizlszw025
pid:06/2243,pid:43/489-3,2,2,conf-aaai-zhangqtylzy25|conf-aaai-qizlszw025
pid:06/2243,pid:49/3283,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:90/5064-21,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:93/3389-1,1,1,conf-aaai-qizlszw025
pid:06/2243,pid:94/325,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2243,pid:l/WeiLi2,1,1,conf-aaai-chenhzlzylc0ylh25
pid:06/2293,pid:06/6785,1,1,conf-aaai-zhongqwqzm25
pid:06/2293,pid:08/3737-2,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:10/1749-7,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:122/6395,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:191/2586,1,1,conf-aaai-zhongqwqzm25
pid:06/2293,pid:231/1745,1,1,conf-aaai-zhongqwqzm25
pid:06/2293,pid:261/5976,1,1,conf-aaai-wangwj25
pid:06/2293,pid:319/6009,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:34/2005,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:357/3299,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:36/2259-106,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:362/6033,1,1,conf-aaai-zhongqwqzm25
pid:06/2293,pid:37/4190-178,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:402/0234,1,1,conf-aaai-wangwj25
pid:06/2293,pid:45/4954-9,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:55/9860,1,1,conf-aaai-xulsllgwjwszjzc25
pid:06/2293,pid:78/6727,1,1,conf-aaai-xulsllgwjwszjzc25
